embedding_id,text_sha256,text,roles,dimensions,l2_norm
embedding_00916,f7d61e6a42e6ba1e9be00d61ffe37b4dd4cfcfd9c1e5226e3e0d77f7035091d3,Discussion of agape can retain both unselfish concern expressed through beneficial action toward others and self-giving love rooted in God's prior love and extended to every neighbour.,query:integrative,3072,1.0001941919326782
embedding_00917,1cdd05d69897756560567fa2b89a9775c75cd57887c0ab7a20a1d86534ef4cfa,"Discussion of atonement can retain both compensation, apology, or corrective action intended to repair harm and reconciliation with God through Christ's saving self-offering and the restoration of communion.",query:integrative,3072,0.9996964335441589
embedding_00918,b75f4fd5c0766a805715b1a2664f591d96ee0bed152803bbf70a788cf57ff6b0,"Discussion of autonomy can retain both independent control over one's choices and life plans and responsible self-governance within truth, relationship, and the common good.",query:integrative,3072,0.9995529651641846
embedding_00919,192a376c5a0c572bfe9431dfd635e4e45d30997c6e0575e69d66ca08d294db28,"Discussion of baptism can retain both a ritual marking entry into a religious community and sacramental rebirth in water and the Spirit, incorporation into Christ, and forgiveness of sin.",query:integrative,3072,0.999747097492218
embedding_00920,f404c3ff28da7be3dde00b4e8488faf776a12b7834b53c01cba490c66f4ae0d3,"Discussion of body can retain both an organism composed of cells, organs, tissues, and physiological systems and embodied personhood and body-soul unity within creation and resurrection.",query:integrative,3072,1.000144124031067
embedding_00921,0463ad207cd719b40f3ccd816aa30b36551996831500363ca8c8119d3026395a,"Discussion of care can retain both provision of professional services intended to maintain or restore health and loving attention to the whole person through presence, responsibility, and solidarity.",query:integrative,3072,1.00016188621521
embedding_00922,2c26107c3547fdc1d79d24d5283347627c96b155a3bdf3b580bf4eec5fec2117,Discussion of caritas can retain both donation or organised relief activity directed toward people in need and divine love received and enacted as love of God and neighbour.,query:integrative,3072,0.999574601650238
embedding_00923,f2d48484e807949c86bf1b0458bf18dda7e33f1942a21482735ee266ec508021,"Discussion of celibacy can retain both the condition of being unmarried or abstaining from sexual relationships and a freely embraced vocation of consecrated availability, service, and eschatological witness.",query:integrative,3072,1.0001702308654785
embedding_00924,ba5728b64f9c5c59ae02bfb55edeb04327a254f778178b8af5f6dc107af1dffd,"Discussion of charity can retain both voluntary donation of money, goods, or services to social causes and the theological virtue of loving God and neighbour through participation in divine love.",query:integrative,3072,0.9996094703674316
embedding_00925,68e19b239efefbed4da5269f9090a54f519ba85abc8eb286f73736c67bf7d20b,"Discussion of chastity can retain both refraining from sexual activity or limiting specified sexual behaviours and integration of sexuality within the whole person, vocation, freedom, and love.",query:integrative,3072,0.999809741973877
embedding_00926,97778293b813c29fcd2c6a4af4a0d15da303fd2a92534cbcd3c6bd58a32c27c9,"Discussion of common good can retain both the summed welfare, preferences, or measurable benefits of a population and social conditions enabling persons and communities to reach fulfilment together.",query:integrative,3072,1.0003679990768433
embedding_00927,841abf6fc70c01a2da8d39bb4901aa6f0c6f86084592d0cf3ee57e291aec728b,"Discussion of communion can retain both a feeling of fellowship, closeness, and shared social identity and participation in shared life with God and others through grace, faith, and sacrament.",query:integrative,3072,0.999845027923584
embedding_00928,3e4ccc8865732d912474483f833844bafaf8a3fe3fbb224a214a0db4f1a8af40,"Discussion of communion of saints can retain both cultural or religious remembrance of deceased ancestors and exemplary community members and the spiritual communion of the faithful on earth, the souls being purified, and the saints in glory.",query:integrative,3072,1.0002450942993164
embedding_00929,104a6d58755b415e689a6098ed9a29c9a4c2444a7096e99bb3e51ab24ca4ba1e,"Discussion of community can retain both a group formed through shared interests, identity, location, or activity and a relational communion ordered toward participation, solidarity, worship, and the common good.",query:integrative,3072,0.9999813437461853
embedding_00930,55522a9f02b3827e87ebb02a8afb7e49d915c5b50cc177c74dfa7b5eb731fdd3,"Discussion of compassion can retain both emotional concern for distress that motivates supportive behaviour and love moved by another's suffering into presence, service, mercy, and solidarity.",query:integrative,3072,1.0005592107772827
embedding_00931,b80117a7691bbfc33342626a2dc0c556f737c508b9fbb424f69501b2ec2188c3,Discussion of conscience can retain both private preference and personal sincerity as sufficient moral authority and a judgment of reason seeking moral truth and requiring formation.,query:integrative,3072,0.9997327923774719
embedding_00932,860eb832a92fe3343229d848b90c363df5124a24fdaceee1d1bdcb758b745ff7,"Discussion of conversion can retain both a change in belief, affiliation, preference, or practical position and a turning of the whole person toward God through faith, repentance, grace, and renewed life.",query:integrative,3072,0.9997739791870117
embedding_00933,e8808fc40ae6fafb46abfdd0b8e268f0c1ab864e17b576f28aaeb4ff3fc777ae,"Discussion of creation can retain both physical accounts of the universe's origin, development, and structure and the dependence of all reality upon God, its goodness, order, and purpose.",query:integrative,3072,1.0001795291900635
embedding_00934,ae2e51690b6c29a8b60f158929f6967cbc5899efdbb7c1ac82e653a108a320ef,"Discussion of death can retain both irreversible cessation of integrated vital biological functions and the end of earthly life understood with judgment, mercy, resurrection, and communion with God.",query:integrative,3072,1.000450611114502
embedding_00935,ce4bb2f1a64ca47b8c4ebdf6770346f97a6143109128a77f4fa0442cd80e17e8,"Discussion of dependence can retain both need for assistance because independent functioning or decision-making is limited and a relational feature of human life involving mutual care, receptivity, and solidarity.",query:integrative,3072,1.0006237030029297
embedding_00936,de588afa77bd2df4e0f91466432ae7aca8885c77240d5d5f8566dbaf27beee16,"Discussion of disability can retain both limitations in bodily, sensory, cognitive, or social functioning and equal personal dignity, interdependence, participation, and a vocation to communion.",query:integrative,3072,1.000199794769287
embedding_00937,c5626d9ceadd30fe78ee72d8f50d3c5ae4f27a319c23959f581626c0b5f0cc50,"Discussion of discernment can retain both evaluation of options, evidence, risks, and expected outcomes and prayerful judgment seeking God's will through reason, conscience, and spiritual wisdom.",query:integrative,3072,0.9996517896652222
embedding_00938,b5216c1390f2f58d38fa3382425ab67f3c893b574dbde37f07a5925932f2173d,"Discussion of divine providence can retain both events attributed primarily to luck, random occurrence, or impersonal circumstance and God's wise and loving governance of creation while respecting creaturely causality and freedom.",query:integrative,3072,1.0000874996185303
embedding_00939,141d52a763067482c3a85f0952ed346e266a4c47aef59c56a7fe1389e8e8e902,"Discussion of doctrine can retain both an organisation's formally stated policy, strategic position, or governing principle and an authoritative formulation of revealed truth serving faith, worship, and Christian life.",query:integrative,3072,1.0001213550567627
embedding_00940,b9ae1b25dd17ffa9cdbc52e7a759bf53694cf8f01dc14f5f24a56be6df8c3cb3,"Discussion of dying can retain both progressive physiological failure associated with terminal illness and the final stage of earthly life requiring dignity, accompaniment, prayer, and hope.",query:integrative,3072,0.9998011589050293
embedding_00941,40cb549a6674070aa08beacfe37a950e631676c78a7b79d7ca588c396abb312f,"Discussion of embodiment can retain both subjective experience of perceiving and acting through a body and the bodily condition of the human person as created, relational, vulnerable, and destined for resurrection.",query:integrative,3072,0.9999553561210632
embedding_00942,b3b8cd9cb55b2c6b901b5dec7756e32eac6f1e20f0af825b8a345491e690b32d,"Discussion of eros can retain both romantic attraction, sexual desire, and longing for intimate union and desiring love capable of purification, integration, fidelity, and self-gift.",query:integrative,3072,1.0001353025436401
embedding_00943,46ab582a3491177cc8fc98b556f71ef4c34f4eb968ec6057a01a43d02f0b2b35,Discussion of eternal life can retain both continued biological survival or lifespan extension without a defined endpoint and participation in God's own life beginning in grace and fulfilled beyond death.,query:integrative,3072,1.0000295639038086
embedding_00944,c323e729335fd37f0825d37671427293a9aa7e9ba081a5a282cb920e98e7372c,Discussion of euthanasia can retain both a competent person's autonomous request for medical assistance to end life and relief of suffering and accompaniment while refusing the intentional ending of innocent human life.,query:integrative,3072,1.0002508163452148
embedding_00945,875318033204692bfcccf158e190461dd2efb0b24f813a6092b120897e80eae0,"Discussion of faith can retain both acceptance of a proposition or confidence in a person without requiring complete evidence and a grace-enabled response to God's revelation involving trust, assent, worship, and discipleship.",query:integrative,3072,1.0001662969589233
embedding_00946,72b224d8c2bc202b85958e40eb525fd6fa9883b4ce545e1f9df0ee5a92bbef31,"Discussion of family can retain both a household or kinship network described through social roles and residence and a communion of persons marked by covenant, generation, care, fidelity, and vocation.",query:integrative,3072,0.9997392892837524
embedding_00947,7ba0a87afec63eb4fb26ff88268b4eb8b45e0fc572f88dbae2869ba645748e8b,"Discussion of flourishing can retain both wellbeing, resilience, positive functioning, and personal growth and integral human fulfilment through virtue, relationship, truth, and final destiny.",query:integrative,3072,1.000274896621704
embedding_00948,b3098f7c9c104af0e069b4aef29da002f82fd0f1f15deaf99518d0d7ab7d8b3d,"Discussion of forgiveness can retain both reduction of resentment, anger, and distress associated with an offence and a response to mercy that relinquishes vengeance and seeks restored right relationship.",query:integrative,3072,1.00003182888031
embedding_00949,7e27de0fa82263303215f9977545498f2f9b253fd762ca3770431276bb0d4ae5,"Discussion of fortitude can retain both capacity to recover and maintain functioning under stress and courage and constancy in pursuing the good despite fear, suffering, or trial.",query:integrative,3072,0.9998496770858765
embedding_00950,30720a9b3e03b54b8d5081187361f3e40d46a690f0ac361a5b992ce4cf8b516c,"Discussion of freedom can retain both individual self-determination and control over personal decisions and choice ordered to truth and goodness, moral responsibility, and the person's final end.",query:integrative,3072,0.9999099969863892
embedding_00951,96cff2519069cc202e39abf2ade572b123310957c68c8525e17fee688ada0728,"Discussion of friendship can retain both a voluntary interpersonal relationship involving affection and shared activity and mutual willing of the good through fidelity, virtue, presence, and communion.",query:integrative,3072,0.9997473955154419
embedding_00952,333a102f04bdc730eeb420bf8909fe1df6c291947a57576b91774aae7e1d9ccc,"Discussion of goodness can retain both helpful conduct, social approval, and beneficial outcomes and participation in the good through right action, virtue, love, and final purpose.",query:integrative,3072,1.000014066696167
embedding_00953,7af9915495086c02e81f5aca70154e14689111407ca266ccfa77e94dfb2336b1,"Discussion of grace can retain both elegance of movement, poise, courtesy, and social charm and the free and undeserved divine gift that heals, sanctifies, and draws persons into communion with God.",query:integrative,3072,1.000422477722168
